Category,Message
0,"['[', ""'yo"", ""'"", ',', ""'you"", ""'"", ',', ""'guy"", ""'"", ',', ""'ever"", ""'"", ',', ""'figur"", ""'"", ',', ""'out"", ""'"", ',', ""'how"", ""'"", ',', ""'much"", ""'"", ',', ""'we"", ""'"", ',', ""'need"", ""'"", ',', ""'for"", ""'"", ',', ""'alcohol"", ""'"", ',', ""'jay"", ""'"", ',', ""'and"", ""'"", ',', ""'"", ""'"", ',', ""'are"", ""'"", ',', ""'tri"", ""'"", ',', ""'to"", ""'"", ',', ""'figur"", ""'"", ',', ""'out"", ""'"", ',', ""'how"", ""'"", ',', ""'much"", ""'"", ',', ""'we"", ""'"", ',', ""'can"", ""'"", ',', ""'safe"", ""'"", ',', ""'spend"", ""'"", ',', ""'on"", ""'"", ',', ""'weed"", ""'"", ']']"
0,"['[', ""'ltgt"", ""'"", ',', ""'ish"", ""'"", ',', ""'minut"", ""'"", ',', ""'wa"", ""'"", ',', ""'"", '5', ""'"", ',', ""'minut"", ""'"", ',', ""'ago"", ""'"", ',', ""'wtf"", ""'"", ']']"
0,"['[', ""'thank"", ""'"", ',', ""'you"", ""'"", ',', ""'for"", ""'"", ',', ""'callingforgot"", ""'"", ',', ""'to"", ""'"", ',', ""'say"", ""'"", ',', ""'happi"", ""'"", ',', ""'onam"", ""'"", ',', ""'to"", ""'"", ',', ""'you"", ""'"", ',', ""'sirjii"", ""'"", ',', ""'am"", ""'"", ',', ""'fine"", ""'"", ',', ""'here"", ""'"", ',', ""'and"", ""'"", ',', ""'rememb"", ""'"", ',', ""'you"", ""'"", ',', ""'when"", ""'"", ',', ""'"", ""'"", ',', ""'met"", ""'"", ',', ""'an"", ""'"", ',', ""'insur"", ""'"", ',', ""'personmeet"", ""'"", ',', ""'you"", ""'"", ',', ""'in"", ""'"", ',', ""'qatar"", ""'"", ',', ""'insha"", ""'"", ',', ""'allahrakhesh"", ""'"", ',', ""'ex"", ""'"", ',', ""'tata"", ""'"", ',', ""'aig"", ""'"", ',', ""'who"", ""'"", ',', ""'join"", ""'"", ',', ""'tisscotays"", ""'"", ']']"
1,"['[', ""'ur"", ""'"", ',', ""'cashbal"", ""'"", ',', ""'i"", ""'"", ',', ""'current"", ""'"", ',', ""'500"", ""'"", ',', ""'pound"", ""'"", ',', ""'to"", ""'"", ',', ""'maxim"", ""'"", ',', ""'ur"", ""'"", ',', ""'cashin"", ""'"", ',', ""'now"", ""'"", ',', ""'send"", ""'"", ',', ""'cash"", ""'"", ',', ""'to"", ""'"", ',', ""'86688"", ""'"", ',', ""'onli"", ""'"", ',', ""'150pmsg"", ""'"", ',', ""'cc"", ""'"", ',', ""'08708800282"", ""'"", ',', ""'hgsuite3422land"", ""'"", ',', ""'roww1j6hl"", ""'"", ']']"
0,"['[', ""'im"", ""'"", ',', ""'an"", ""'"", ',', ""'actor"", ""'"", ',', ""'when"", ""'"", ',', ""'"", ""'"", ',', ""'work"", ""'"", ',', ""'"", ""'"", ',', ""'work"", ""'"", ',', ""'in"", ""'"", ',', ""'the"", ""'"", ',', ""'even"", ""'"", ',', ""'and"", ""'"", ',', ""'sleep"", ""'"", ',', ""'late"", ""'"", ',', ""'sinc"", ""'"", ',', ""'im"", ""'"", ',', ""'unemploy"", ""'"", ',', ""'at"", ""'"", ',', ""'the"", ""'"", ',', ""'moment"", ""'"", ',', ""'"", ""'"", ',', ""'alway"", ""'"", ',', ""'sleep"", ""'"", ',', ""'late"", ""'"", ',', ""'when"", ""'"", ',', ""'your"", ""'"", ',', ""'unemploy"", ""'"", ',', ""'everi"", ""'"", ',', ""'day"", ""'"", ',', ""'i"", ""'"", ',', ""'saturday"", ""'"", ']']"
0,"['[', ""'hello"", ""'"", ',', ""'just"", ""'"", ',', ""'got"", ""'"", ',', ""'here"", ""'"", ',', ""'st"", ""'"", ',', ""'andrewsboy"", ""'"", ',', ""'it"", ""'"", ',', ""'"", ""'"", ',', ""'long"", ""'"", ',', ""'way"", ""'"", ',', ""'it"", ""'"", ',', ""'cold"", ""'"", ',', ""'"", ""'"", ',', ""'will"", ""'"", ',', ""'keep"", ""'"", ',', ""'you"", ""'"", ',', ""'post"", ""'"", ']']"
0,"['[', ""'ha"", ""'"", ',', ""'ha"", ""'"", ',', ""'cool"", ""'"", ',', ""'cool"", ""'"", ',', ""'chikku"", ""'"", ',', ""'chikkudb"", ""'"", ']']"
0,"['[', ""'oh"", ""'"", ',', ""'ok"", ""'"", ',', ""'no"", ""'"", ',', ""'prob"", ""'"", ']']"
0,"['[', ""'check"", ""'"", ',', ""'audrey"", ""'"", ',', ""'statu"", ""'"", ',', ""'right"", ""'"", ',', ""'now"", ""'"", ']']"
0,"['[', ""'busi"", ""'"", ',', ""'here"", ""'"", ',', ""'tri"", ""'"", ',', ""'to"", ""'"", ',', ""'finish"", ""'"", ',', ""'for"", ""'"", ',', ""'new"", ""'"", ',', ""'year"", ""'"", ',', ""'"", ""'"", ',', ""'am"", ""'"", ',', ""'look"", ""'"", ',', ""'forward"", ""'"", ',', ""'to"", ""'"", ',', ""'final"", ""'"", ',', ""'meet"", ""'"", ',', ""'you"", ""'"", ']']"
0,"['[', ""'good"", ""'"", ',', ""'afternoon"", ""'"", ',', ""'sunshin"", ""'"", ',', ""'how"", ""'"", ',', ""'dawn"", ""'"", ',', ""'that"", ""'"", ',', ""'day"", ""'"", ',', ""'are"", ""'"", ',', ""'we"", ""'"", ',', ""'refresh"", ""'"", ',', ""'and"", ""'"", ',', ""'happi"", ""'"", ',', ""'to"", ""'"", ',', ""'be"", ""'"", ',', ""'aliv"", ""'"", ',', ""'do"", ""'"", ',', ""'we"", ""'"", ',', ""'breath"", ""'"", ',', ""'in"", ""'"", ',', ""'the"", ""'"", ',', ""'air"", ""'"", ',', ""'and"", ""'"", ',', ""'smile"", ""'"", ',', ""'"", ""'"", ',', ""'think"", ""'"", ',', ""'of"", ""'"", ',', ""'you"", ""'"", ',', ""'mi"", ""'"", ',', ""'love"", ""'"", ',', ""'a"", ""'"", ',', ""'alway"", ""'"", ']']"
0,"['[', ""'well"", ""'"", ',', ""'"", ""'"", ',', ""'know"", ""'"", ',', ""'"", 'z', ""'"", ',', ""'will"", ""'"", ',', ""'take"", ""'"", ',', ""'care"", ""'"", ',', ""'of"", ""'"", ',', ""'me"", ""'"", ',', ""'so"", ""'"", ',', ""'no"", ""'"", ',', ""'worri"", ""'"", ']']"
1,"['[', ""'update_now"", ""'"", ',', ""'xma"", ""'"", ',', ""'offer"", ""'"", ',', ""'latest"", ""'"", ',', ""'motorola"", ""'"", ',', ""'sonyericsson"", ""'"", ',', ""'nokia"", ""'"", ',', ""'free"", ""'"", ',', ""'bluetooth"", ""'"", ',', ""'doubl"", ""'"", ',', ""'min"", ""'"", ',', ""'1000"", ""'"", ',', ""'txt"", ""'"", ',', ""'on"", ""'"", ',', ""'orang"", ""'"", ',', ""'call"", ""'"", ',', ""'mobileupd8"", ""'"", ',', ""'on"", ""'"", ',', ""'08000839402"", ""'"", ',', ""'or"", ""'"", ',', ""'call2optoutf4q"", ""'"", ']']"
1,"['[', ""'here"", ""'"", ',', ""'i"", ""'"", ',', ""'your"", ""'"", ',', ""'discount"", ""'"", ',', ""'code"", ""'"", ',', ""'rp176781"", ""'"", ',', ""'to"", ""'"", ',', ""'stop"", ""'"", ',', ""'further"", ""'"", ',', ""'messag"", ""'"", ',', ""'repli"", ""'"", ',', ""'stop"", ""'"", ',', ""'wwwregalportfoliocouk"", ""'"", ',', ""'custom"", ""'"", ',', ""'servic"", ""'"", ',', ""'08717205546"", ""'"", ']']"
0,"['[', ""'wat"", ""'"", ',', ""'uniform"", ""'"", ',', ""'in"", ""'"", ',', ""'where"", ""'"", ',', ""'get"", ""'"", ']']"
0,"['[', ""'cool"", ""'"", ',', ""'text"", ""'"", ',', ""'me"", ""'"", ',', ""'when"", ""'"", ',', ""'your"", ""'"", ',', ""'readi"", ""'"", ']']"
0,"['[', ""'hello"", ""'"", ',', ""'mi"", ""'"", ',', ""'boytoy"", ""'"", ',', ""'geeee"", ""'"", ',', ""'"", ""'"", ',', ""'miss"", ""'"", ',', ""'you"", ""'"", ',', ""'alreadi"", ""'"", ',', ""'and"", ""'"", ',', ""'"", ""'"", ',', ""'just"", ""'"", ',', ""'woke"", ""'"", ',', ""'up"", ""'"", ',', ""'"", ""'"", ',', ""'wish"", ""'"", ',', ""'you"", ""'"", ',', ""'were"", ""'"", ',', ""'here"", ""'"", ',', ""'in"", ""'"", ',', ""'bed"", ""'"", ',', ""'with"", ""'"", ',', ""'me"", ""'"", ',', ""'cuddl"", ""'"", ',', ""'me"", ""'"", ',', ""'"", ""'"", ',', ""'love"", ""'"", ',', ""'you"", ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ""'will"", ""'"", ',', ""'spoil"", ""'"", ',', ""'you"", ""'"", ',', ""'in"", ""'"", ',', ""'bed"", ""'"", ',', ""'a"", ""'"", ',', ""'well"", ""'"", ']']"
0,"['[', ""'im"", ""'"", ',', ""'go"", ""'"", ',', ""'for"", ""'"", ',', ""'bath"", ""'"", ',', ""'will"", ""'"", ',', ""'msg"", ""'"", ',', ""'you"", ""'"", ',', ""'next"", ""'"", ',', ""'ltgt"", ""'"", ',', ""'min"", ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ""'cant"", ""'"", ',', ""'keep"", ""'"", ',', ""'talk"", ""'"", ',', ""'to"", ""'"", ',', ""'peopl"", ""'"", ',', ""'if"", ""'"", ',', ""'am"", ""'"", ',', ""'not"", ""'"", ',', ""'sure"", ""'"", ',', ""'"", ""'"", ',', ""'can"", ""'"", ',', ""'pay"", ""'"", ',', ""'them"", ""'"", ',', ""'if"", ""'"", ',', ""'they"", ""'"", ',', ""'agre"", ""'"", ',', ""'to"", ""'"", ',', ""'price"", ""'"", ',', ""'so"", ""'"", ',', ""'pl"", ""'"", ',', ""'tell"", ""'"", ',', ""'me"", ""'"", ',', ""'what"", ""'"", ',', ""'you"", ""'"", ',', ""'want"", ""'"", ',', ""'to"", ""'"", ',', ""'realli"", ""'"", ',', ""'buy"", ""'"", ',', ""'and"", ""'"", ',', ""'how"", ""'"", ',', ""'much"", ""'"", ',', ""'you"", ""'"", ',', ""'are"", ""'"", ',', ""'will"", ""'"", ',', ""'to"", ""'"", ',', ""'pay"", ""'"", ']']"
1,"['[', ""'thank"", ""'"", ',', ""'for"", ""'"", ',', ""'your"", ""'"", ',', ""'rington"", ""'"", ',', ""'order"", ""'"", ',', ""'refer"", ""'"", ',', ""'t91"", ""'"", ',', ""'you"", ""'"", ',', ""'will"", ""'"", ',', ""'be"", ""'"", ',', ""'charg"", ""'"", ',', ""'gbp"", ""'"", ',', ""'"", '4', ""'"", ',', ""'per"", ""'"", ',', ""'week"", ""'"", ',', ""'you"", ""'"", ',', ""'can"", ""'"", ',', ""'unsubscrib"", ""'"", ',', ""'at"", ""'"", ',', ""'anytim"", ""'"", ',', ""'bi"", ""'"", ',', ""'call"", ""'"", ',', ""'custom"", ""'"", ',', ""'servic"", ""'"", ',', ""'on"", ""'"", ',', ""'09057039994"", ""'"", ']']"
0,"['[', ""'can"", ""'"", ',', ""'you"", ""'"", ',', ""'say"", ""'"", ',', ""'what"", ""'"", ',', ""'happen"", ""'"", ']']"
0,"['[', ""'you"", ""'"", ',', ""'could"", ""'"", ',', ""'have"", ""'"", ',', ""'seen"", ""'"", ',', ""'mei"", ""'"", ',', ""'didt"", ""'"", ',', ""'recognis"", ""'"", ',', ""'you"", ""'"", ',', ""'face"", ""'"", ']']"
0,"['[', ""'well"", ""'"", ',', ""'there"", ""'"", ',', ""'not"", ""'"", ',', ""'"", ""'"", ',', ""'lot"", ""'"", ',', ""'of"", ""'"", ',', ""'thing"", ""'"", ',', ""'happen"", ""'"", ',', ""'in"", ""'"", ',', ""'lindsay"", ""'"", ',', ""'on"", ""'"", ',', ""'new"", ""'"", ',', ""'year"", ""'"", ',', ""'sigh"", ""'"", ',', ""'some"", ""'"", ',', ""'bar"", ""'"", ',', ""'in"", ""'"", ',', ""'ptbo"", ""'"", ',', ""'and"", ""'"", ',', ""'the"", ""'"", ',', ""'blue"", ""'"", ',', ""'heron"", ""'"", ',', ""'ha"", ""'"", ',', ""'someth"", ""'"", ',', ""'go"", ""'"", ']']"
0,"['[', ""'keep"", ""'"", ',', ""'mi"", ""'"", ',', ""'payasam"", ""'"", ',', ""'there"", ""'"", ',', ""'if"", ""'"", ',', ""'rinu"", ""'"", ',', ""'bring"", ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ""'taught"", ""'"", ',', ""'that"", ""'"", ',', ""'ranjith"", ""'"", ',', ""'sir"", ""'"", ',', ""'call"", ""'"", ',', ""'me"", ""'"", ',', ""'so"", ""'"", ',', ""'onli"", ""'"", ',', ""'"", ""'"", ',', ""'sm"", ""'"", ',', ""'like"", ""'"", ',', ""'that"", ""'"", ',', ""'becau"", ""'"", ',', ""'he"", ""'"", ',', ""'verifi"", ""'"", ',', ""'about"", ""'"", ',', ""'project"", ""'"", ',', ""'prabu"", ""'"", ',', ""'told"", ""'"", ',', ""'today"", ""'"", ',', ""'so"", ""'"", ',', ""'onli"", ""'"", ',', ""'pa"", ""'"", ',', ""'dont"", ""'"", ',', ""'mistak"", ""'"", ',', ""'me"", ""'"", ']']"
0,"['[', ""'"", ""'"", ',', ""'guess"", ""'"", ',', ""'that"", ""'"", ',', ""'whi"", ""'"", ',', ""'you"", ""'"", ',', ""'re"", ""'"", ',', ""'worri"", ""'"", ',', ""'you"", ""'"", ',', ""'must"", ""'"", ',', ""'know"", ""'"", ',', ""'that"", ""'"", ',', ""'there"", ""'"", ',', ""'"", ""'"", ',', ""'way"", ""'"", ',', ""'the"", ""'"", ',', ""'bodi"", ""'"", ',', ""'repair"", ""'"", ',', ""'itself"", ""'"", ',', ""'and"", ""'"", ',', ""'im"", ""'"", ',', ""'quit"", ""'"", ',', ""'sure"", ""'"", ',', ""'you"", ""'"", ',', ""'shouldnt"", ""'"", ',', ""'worri"", ""'"", ',', ""'well"", ""'"", ',', ""'take"", ""'"", ',', ""'it"", ""'"", ',', ""'slow"", ""'"", ',', ""'first"", ""'"", ',', ""'the"", ""'"", ',', ""'test"", ""'"", ',', ""'they"", ""'"", ',', ""'will"", ""'"", ',', ""'guid"", ""'"", ',', ""'when"", ""'"", ',', ""'your"", ""'"", ',', ""'ovul"", ""'"", ',', ""'i"", ""'"", ',', ""'then"", ""'"", ',', ""'just"", ""'"", ',', ""'relax"", ""'"", ',', ""'noth"", ""'"", ',', ""'youv"", ""'"", ',', ""'said"", ""'"", ',', ""'i"", ""'"", ',', ""'"", ""'"", ',', ""'reason"", ""'"", ',', ""'to"", ""'"", ',', ""'worri"", ""'"", ',', ""'but"", ""'"", ',', ""'ill"", ""'"", ',', ""'keep"", ""'"", ',', ""'on"", ""'"", ',', ""'followin"", ""'"", ',', ""'you"", ""'"", ',', ""'up"", ""'"", ']']"
0,"['[', ""'yeah"", ""'"", ',', ""'sure"", ""'"", ',', ""'give"", ""'"", ',', ""'me"", ""'"", ',', ""'"", ""'"", ',', ""'coupl"", ""'"", ',', ""'minut"", ""'"", ',', ""'to"", ""'"", ',', ""'track"", ""'"", ',', ""'down"", ""'"", ',', ""'mi"", ""'"", ',', ""'wallet"", ""'"", ']']"
0,"['[', ""'hey"", ""'"", ',', ""'leav"", ""'"", ',', ""'it"", ""'"", ',', ""'not"", ""'"", ',', ""'"", ""'"", ',', ""'big"", ""'"", ',', ""'deal"", ""'"", ',', ""'take"", ""'"", ',', ""'care"", ""'"", ']']"
0,"['[', ""'hey"", ""'"", ',', ""'"", ""'"", ',', ""'will"", ""'"", ',', ""'be"", ""'"", ',', ""'late"", ""'"", ',', ""'ah"", ""'"", ',', ""'meet"", ""'"", ',', ""'you"", ""'"", ',', ""'at"", ""'"", ',', ""'945"", ""'"", ']']"
1,"['[', ""'doubl"", ""'"", ',', ""'min"", ""'"", ',', ""'and"", ""'"", ',', ""'txt"", ""'"", ',', ""'"", '4', ""'"", ',', ""'6month"", ""'"", ',', ""'free"", ""'"", ',', ""'bluetooth"", ""'"", ',', ""'on"", ""'"", ',', ""'orang"", ""'"", ',', ""'avail"", ""'"", ',', ""'on"", ""'"", ',', ""'soni"", ""'"", ',', ""'nokia"", ""'"", ',', ""'motorola"", ""'"", ',', ""'phone"", ""'"", ',', ""'call"", ""'"", ',', ""'mobileupd8"", ""'"", ',', ""'on"", ""'"", ',', ""'08000839402"", ""'"", ',', ""'or"", ""'"", ',', ""'call2optoutn9dx"", ""'"", ']']"
0,"['[', ""'it"", ""'"", ',', ""'took"", ""'"", ',', ""'mr"", ""'"", ',', ""'owl"", ""'"", ',', ""'"", '3', ""'"", ',', ""'lick"", ""'"", ']']"
0,"['[', ""'custom"", ""'"", ',', ""'place"", ""'"", ',', ""'"", ""'"", ',', ""'will"", ""'"", ',', ""'call"", ""'"", ',', ""'you"", ""'"", ']']"
0,"['[', ""'mm"", ""'"", ',', ""'that"", ""'"", ',', ""'time"", ""'"", ',', ""'you"", ""'"", ',', ""'dont"", ""'"", ',', ""'like"", ""'"", ',', ""'fun"", ""'"", ']']"
1,"['[', ""'4mth"", ""'"", ',', ""'half"", ""'"", ',', ""'price"", ""'"", ',', ""'orang"", ""'"", ',', ""'line"", ""'"", ',', ""'rental"", ""'"", ',', ""'latest"", ""'"", ',', ""'camera"", ""'"", ',', ""'phone"", ""'"", ',', ""'"", '4', ""'"", ',', ""'free"", ""'"", ',', ""'had"", ""'"", ',', ""'your"", ""'"", ',', ""'phone"", ""'"", ',', ""'11mth"", ""'"", ',', ""'call"", ""'"", ',', ""'mobilesdirect"", ""'"", ',', ""'free"", ""'"", ',', ""'on"", ""'"", ',', ""'08000938767"", ""'"", ',', ""'to"", ""'"", ',', ""'updat"", ""'"", ',', ""'now"", ""'"", ',', ""'or2stoptxt"", ""'"", ']']"
0,"['[', ""'yup"", ""'"", ',', ""'have"", ""'"", ',', ""'mi"", ""'"", ',', ""'lunch"", ""'"", ',', ""'buffet"", ""'"", ',', ""'now"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'eat"", ""'"", ',', ""'alreadi"", ""'"", ']']"
0,"['[', ""'huh"", ""'"", ',', ""'so"", ""'"", ',', ""'late"", ""'"", ',', ""'fr"", ""'"", ',', ""'dinner"", ""'"", ']']"
0,"['[', ""'hey"", ""'"", ',', ""'so"", ""'"", ',', ""'thi"", ""'"", ',', ""'sat"", ""'"", ',', ""'are"", ""'"", ',', ""'we"", ""'"", ',', ""'go"", ""'"", ',', ""'for"", ""'"", ',', ""'the"", ""'"", ',', ""'intro"", ""'"", ',', ""'pilat"", ""'"", ',', ""'onli"", ""'"", ',', ""'or"", ""'"", ',', ""'the"", ""'"", ',', ""'kickbox"", ""'"", ',', ""'too"", ""'"", ']']"
0,"['[', ""'morn"", ""'"", ',', ""'onli"", ""'"", ',', ""'"", ""'"", ',', ""'can"", ""'"", ',', ""'ok"", ""'"", ']']"
0,"['[', ""'ye"", ""'"", ',', ""'"", ""'"", ',', ""'think"", ""'"", ',', ""'so"", ""'"", ',', ""'"", ""'"", ',', ""'am"", ""'"", ',', ""'in"", ""'"", ',', ""'offic"", ""'"", ',', ""'but"", ""'"", ',', ""'mi"", ""'"", ',', ""'lap"", ""'"", ',', ""'i"", ""'"", ',', ""'in"", ""'"", ',', ""'room"", ""'"", ',', ""'"", ""'"", ',', ""'think"", ""'"", ',', ""'that"", ""'"", ',', ""'on"", ""'"", ',', ""'for"", ""'"", ',', ""'the"", ""'"", ',', ""'last"", ""'"", ',', ""'few"", ""'"", ',', ""'day"", ""'"", ',', ""'"", ""'"", ',', ""'didnt"", ""'"", ',', ""'shut"", ""'"", ',', ""'that"", ""'"", ',', ""'down"", ""'"", ']']"
0,"['[', ""'pick"", ""'"", ',', ""'you"", ""'"", ',', ""'up"", ""'"", ',', ""'bout"", ""'"", ',', ""'730ish"", ""'"", ',', ""'what"", ""'"", ',', ""'time"", ""'"", ',', ""'are"", ""'"", ',', ""'and"", ""'"", ',', ""'that"", ""'"", ',', ""'go"", ""'"", ']']"
0,"['[', ""'from"", ""'"", ',', ""'here"", ""'"", ',', ""'after"", ""'"", ',', ""'the"", ""'"", ',', ""'perform"", ""'"", ',', ""'award"", ""'"", ',', ""'i"", ""'"", ',', ""'calcul"", ""'"", ',', ""'everi"", ""'"", ',', ""'two"", ""'"", ',', ""'monthnot"", ""'"", ',', ""'for"", ""'"", ',', ""'current"", ""'"", ',', ""'one"", ""'"", ',', ""'month"", ""'"", ',', ""'period"", ""'"", ']']"
0,"['[', ""'wa"", ""'"", ',', ""'actual"", ""'"", ',', ""'sleep"", ""'"", ',', ""'and"", ""'"", ',', ""'still"", ""'"", ',', ""'might"", ""'"", ',', ""'when"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'call"", ""'"", ',', ""'back"", ""'"", ',', ""'so"", ""'"", ',', ""'"", ""'"", ',', ""'text"", ""'"", ',', ""'i"", ""'"", ',', ""'gr8"", ""'"", ',', ""'you"", ""'"", ',', ""'rock"", ""'"", ',', ""'si"", ""'"", ',', ""'will"", ""'"", ',', ""'send"", ""'"", ',', ""'"", 'u', ""'"", ',', ""'"", ""'"", ',', ""'text"", ""'"", ',', ""'wen"", ""'"", ',', ""'"", ""'"", ',', ""'wake"", ""'"", ']']"
0,"['[', ""'you"", ""'"", ',', ""'are"", ""'"", ',', ""'alway"", ""'"", ',', ""'put"", ""'"", ',', ""'your"", ""'"", ',', ""'busi"", ""'"", ',', ""'out"", ""'"", ',', ""'there"", ""'"", ',', ""'you"", ""'"", ',', ""'put"", ""'"", ',', ""'pictur"", ""'"", ',', ""'of"", ""'"", ',', ""'your"", ""'"", ',', ""'ass"", ""'"", ',', ""'on"", ""'"", ',', ""'facebook"", ""'"", ',', ""'you"", ""'"", ',', ""'are"", ""'"", ',', ""'one"", ""'"", ',', ""'of"", ""'"", ',', ""'the"", ""'"", ',', ""'most"", ""'"", ',', ""'open"", ""'"", ',', ""'peopl"", ""'"", ',', ""'ive"", ""'"", ',', ""'ever"", ""'"", ',', ""'met"", ""'"", ',', ""'whi"", ""'"", ',', ""'would"", ""'"", ',', ""'"", ""'"", ',', ""'think"", ""'"", ',', ""'"", ""'"", ',', ""'pictur"", ""'"", ',', ""'of"", ""'"", ',', ""'your"", ""'"", ',', ""'room"", ""'"", ',', ""'would"", ""'"", ',', ""'hurt"", ""'"", ',', ""'you"", ""'"", ',', ""'make"", ""'"", ',', ""'you"", ""'"", ',', ""'feel"", ""'"", ',', ""'violat"", ""'"", ']']"
0,"['[', ""'good"", ""'"", ',', ""'even"", ""'"", ',', ""'sir"", ""'"", ',', ""'al"", ""'"", ',', ""'salam"", ""'"", ',', ""'wahleykkumshar"", ""'"", ',', ""'"", ""'"", ',', ""'happi"", ""'"", ',', ""'newsbi"", ""'"", ',', ""'the"", ""'"", ',', ""'grace"", ""'"", ',', ""'of"", ""'"", ',', ""'god"", ""'"", ',', ""'"", ""'"", ',', ""'got"", ""'"", ',', ""'an"", ""'"", ',', ""'offer"", ""'"", ',', ""'from"", ""'"", ',', ""'tayseertissco"", ""'"", ',', ""'and"", ""'"", ',', ""'"", ""'"", ',', ""'joinedhop"", ""'"", ',', ""'you"", ""'"", ',', ""'are"", ""'"", ',', ""'fineinshah"", ""'"", ',', ""'allahmeet"", ""'"", ',', ""'you"", ""'"", ',', ""'sometimerakheshvisitor"", ""'"", ',', ""'from"", ""'"", ',', ""'india"", ""'"", ']']"
0,"['[', ""'hmmmkbut"", ""'"", ',', ""'"", ""'"", ',', ""'want"", ""'"", ',', ""'to"", ""'"", ',', ""'chang"", ""'"", ',', ""'the"", ""'"", ',', ""'field"", ""'"", ',', ""'quickli"", ""'"", ',', ""'dai"", ""'"", ',', ""'wan"", ""'"", ',', ""'na"", ""'"", ',', ""'get"", ""'"", ',', ""'system"", ""'"", ',', ""'administr"", ""'"", ',', ""'or"", ""'"", ',', ""'network"", ""'"", ',', ""'administr"", ""'"", ']']"
1,"['[', ""'free"", ""'"", ',', ""'rington"", ""'"", ',', ""'text"", ""'"", ',', ""'first"", ""'"", ',', ""'to"", ""'"", ',', ""'87131"", ""'"", ',', ""'for"", ""'"", ',', ""'"", ""'"", ',', ""'poli"", ""'"", ',', ""'or"", ""'"", ',', ""'text"", ""'"", ',', ""'get"", ""'"", ',', ""'to"", ""'"", ',', ""'87131"", ""'"", ',', ""'for"", ""'"", ',', ""'"", ""'"", ',', ""'true"", ""'"", ',', ""'tone"", ""'"", ',', ""'help"", ""'"", ',', ""'0845"", ""'"", ',', ""'2814032"", ""'"", ',', ""'16"", ""'"", ',', ""'after"", ""'"", ',', ""'1st"", ""'"", ',', ""'free"", ""'"", ',', ""'tone"", ""'"", ',', ""'are"", ""'"", ',', ""'3x150pw"", ""'"", ',', ""'to"", ""'"", ',', ""'end"", ""'"", ',', ""'txt"", ""'"", ',', ""'stop"", ""'"", ']']"
0,"['[', ""'dear"", ""'"", ',', ""'how"", ""'"", ',', ""'i"", ""'"", ',', ""'chechi"", ""'"", ',', ""'did"", ""'"", ',', ""'you"", ""'"", ',', ""'talk"", ""'"", ',', ""'to"", ""'"", ',', ""'her"", ""'"", ']']"
0,"['[', ""'the"", ""'"", ',', ""'hair"", ""'"", ',', ""'cream"", ""'"", ',', ""'ha"", ""'"", ',', ""'not"", ""'"", ',', ""'been"", ""'"", ',', ""'ship"", ""'"", ']']"
0,"['[', ""'none"", ""'"", ',', ""'of"", ""'"", ',', ""'that"", ""'"", ',', ""'happen"", ""'"", ',', ""'til"", ""'"", ',', ""'you"", ""'"", ',', ""'get"", ""'"", ',', ""'here"", ""'"", ',', ""'though"", ""'"", ']']"
0,"['[', ""'yep"", ""'"", ',', ""'the"", ""'"", ',', ""'great"", ""'"", ',', ""'loxahatche"", ""'"", ',', ""'xma"", ""'"", ',', ""'tree"", ""'"", ',', ""'burn"", ""'"", ',', ""'of"", ""'"", ',', ""'ltgt"", ""'"", ',', ""'start"", ""'"", ',', ""'in"", ""'"", ',', ""'an"", ""'"", ',', ""'hour"", ""'"", ']']"
0,"['[', ""'haha"", ""'"", ',', ""'get"", ""'"", ',', ""'use"", ""'"", ',', ""'to"", ""'"", ',', ""'drive"", ""'"", ',', ""'to"", ""'"", ',', ""'usf"", ""'"", ',', ""'man"", ""'"", ',', ""'"", ""'"", ',', ""'know"", ""'"", ',', ""'"", ""'"", ',', ""'lot"", ""'"", ',', ""'of"", ""'"", ',', ""'stoner"", ""'"", ']']"
0,"['[', ""'all"", ""'"", ',', ""'wa"", ""'"", ',', ""'well"", ""'"", ',', ""'until"", ""'"", ',', ""'slightli"", ""'"", ',', ""'disastr"", ""'"", ',', ""'class"", ""'"", ',', ""'thi"", ""'"", ',', ""'pm"", ""'"", ',', ""'with"", ""'"", ',', ""'mi"", ""'"", ',', ""'fav"", ""'"", ',', ""'darl"", ""'"", ',', ""'hope"", ""'"", ',', ""'day"", ""'"", ',', ""'off"", ""'"", ',', ""'ok"", ""'"", ',', ""'coffe"", ""'"", ',', ""'wld"", ""'"", ',', ""'be"", ""'"", ',', ""'good"", ""'"", ',', ""'a"", ""'"", ',', ""'cant"", ""'"", ',', ""'stay"", ""'"", ',', ""'late"", ""'"", ',', ""'tomorrow"", ""'"", ',', ""'same"", ""'"", ',', ""'time"", ""'"", ',', ""'place"", ""'"", ',', ""'a"", ""'"", ',', ""'alway"", ""'"", ']']"
0,"['[', ""'hello"", ""'"", ',', ""'good"", ""'"", ',', ""'week"", ""'"", ',', ""'fanci"", ""'"", ',', ""'"", ""'"", ',', ""'drink"", ""'"", ',', ""'or"", ""'"", ',', ""'someth"", ""'"", ',', ""'later"", ""'"", ']']"
